source_queue,product_id,product_name,spec_id,model_name,suggested_qty,bucket,shopee_image,old_url,old_offer_id,old_sku_id,old_health,candidate_status,candidate_offer_url,candidate_offer_id,candidate_sku_name,candidate_sku_id,candidate_spec,confidence,reason,method,alt_offer_id,search_query,checked_at,planC_note
AI2_dead,12439413079,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,171110111480,"2.熊熊,7 / 8 / SE2 / SE3",5,url_suspect,https://cf.shopee.tw/file/267ed1f2ca0e8508e03806fcfa22fc12_tn,https://detail.1688.com/offer/647266157547.html,647266157547,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12439413079,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,171110111483,"2.熊熊,XR",5,url_suspect,https://cf.shopee.tw/file/267ed1f2ca0e8508e03806fcfa22fc12_tn,https://detail.1688.com/offer/647266157547.html,647266157547,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12439413079,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,171110111488,"2.熊熊,13",5,url_suspect,https://cf.shopee.tw/file/267ed1f2ca0e8508e03806fcfa22fc12_tn,https://detail.1688.com/offer/647266157547.html,647266157547,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12439413079,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,171110111491,"2.熊熊,7Plus / 8Plus",5,url_suspect,https://cf.shopee.tw/file/267ed1f2ca0e8508e03806fcfa22fc12_tn,https://detail.1688.com/offer/647266157547.html,647266157547,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12464289714,隔日到貨🔥 Apple Pencil 1代/2代 薄款 矽膠筆套 ipad筆套 筆尖套 撞色套組 適用 筆尖套,141225386622,"櫻花粉,1代",5,url_suspect,https://cf.shopee.tw/file/53fa90f93280cef9923f71bc73499016_tn,https://detail.1688.com/offer/621170303718.html,621170303718,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12464289714,隔日到貨🔥 Apple Pencil 1代/2代 薄款 矽膠筆套 ipad筆套 筆尖套 撞色套組 適用 筆尖套,141225386623,"薰衣紫,1代",5,url_suspect,https://cf.shopee.tw/file/1de6d30a2007bcbe210e7486c62df53a_tn,https://detail.1688.com/offer/621170303718.html,621170303718,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,12464289714,隔日到貨🔥 Apple Pencil 1代/2代 薄款 矽膠筆套 ipad筆套 筆尖套 撞色套組 適用 筆尖套,141225386629,"黃鉛筆,1代",5,url_suspect,https://cf.shopee.tw/file/1c973533640f79bc7c590970209be844_tn,https://detail.1688.com/offer/621170303718.html,621170303718,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,14351597697,隔日到貨🔥 20w 保護套 充電頭保護套 快充專用 保護套 iPhone 蘋果充電頭專用 充電器周邊,87208687289,"4. 玉桂狗,20W快充頭（5W豆腐頭不適用)",5,url_suspect,https://cf.shopee.tw/file/ceea3237d7a64a91119090356f95cb29_tn,https://detail.1688.com/offer/662375994319.html,662375994319,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,14351597697,隔日到貨🔥 20w 保護套 充電頭保護套 快充專用 保護套 iPhone 蘋果充電頭專用 充電器周邊,87208687294,"3. 貪吃龍,20W快充頭（5W豆腐頭不適用)",5,url_suspect,https://cf.shopee.tw/file/2128301312be840852760638f43a9217_tn,https://detail.1688.com/offer/662375994319.html,662375994319,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,14351597697,隔日到貨🔥 20w 保護套 充電頭保護套 快充專用 保護套 iPhone 蘋果充電頭專用 充電器周邊,87208687296,"1. 睡熊,20W快充頭（5W豆腐頭不適用)",5,url_suspect,https://cf.shopee.tw/file/3196e5e3a90384def3beda8746d29db1_tn,https://detail.1688.com/offer/662375994319.html,662375994319,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
AI2_dead,15096771610,隔日到貨🔥 矽膠手環 手機殼手環 適用所有手機殼 手機殼吊飾 手環扣 手腕帶 手機掛件 掛飾 鍊條 手機掛繩 手機掛鉤,39270698620,淡青,5,url_suspect,https://cf.shopee.tw/file/tw-11134207-23030-5tlnqdfb39nvb8_tn,https://detail.1688.com/offer/674019917510.html,674019917510,,dead,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
